ORDER_ID,SKU_ID
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,53527
5,33607
5,33607
5,33607
5,33607
5,33607
5,33607
5,33607
5,33607
5,33607
5,33607
5,33607
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,175187
5,97592
5,97592
5,97592
5,97592
5,33540
5,33540
5,33540
5,33540
5,33540
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,197316
5,58131
5,58131
5,58131
5,58131
5,58131
5,58131
5,128061
5,47350
5,47350
5,47350
5,47350
5,47350
5,47350
5,47350
5,123919
5,123919
5,123919
5,123919
5,123919
5,123919
5,123919
5,123919
5,123919
5,123919
5,123919
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,135678
5,184663
5,184663
5,184663
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,108647
5,96656
5,96656
5,96656
5,96656
5,96656
5,96656
5,96656
5,96656
5,96656
5,96656
6,7912
6,7912
6,7912
6,7912
6,7912
6,7912
6,7912
6,94461
6,94461
6,94461
6,94461
6,94461
6,94461
6,94461
6,94461
6,94461
6,94461
6,94461
6,152823
6,152823
6,152823
6,152823
6,152823
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,17143
6,211258
6,211258
6,211258
6,211258
6,211258
6,211258
6,211258
6,211258
6,108249
6,108249
6,108249
6,108249
6,108249
6,108249
6,108249
6,108249
6,108249
6,108249
6,89552
6,89552
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,165140
6,186525
6,186525
6,186525
6,186525
6,186525
6,186525
6,186525
6,172520
6,172520
6,172520
6,172520
6,22298
6,22298
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,154543
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,193496
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,71814
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,152072
6,175848
6,175848
6,175848
6,175848
6,175848
6,175848
6,175848
6,56674
6,56674
6,376
6,376
6,158833
6,158833
6,158833
6,158833
6,8865
6,8865
6,8865
6,8865
6,8865
6,8865
6,8865
6,8865
6,8865
6,8865
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,67984
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,169187
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,93326
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,97004
6,52999
6,52999
6,52999
6,52999
6,52999
6,52999
6,52999
6,52999
6,52999
6,52999
6,191702
6,191702
6,191702
6,191702
6,191702
6,191702
6,191702
6,191702
6,191702
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,58017
6,21073
6,21073
6,21073
6,21073
6,21073
6,21073
6,21073
6,21073
6,21073
6,123899
6,123899
6,123899
6,64096
6,76153
6,76153
6,76153
6,76153
6,76153
6,76153
6,76153
6,76153
6,76153
6,76153
6,76153
6,87199
6,87199
6,87199
6,87199
6,87199
6,87199
6,87199
6,87199
6,87199
6,27833
6,27833
6,27833
6,27833
6,27833
6,27833
6,27833
6,27833
6,27833
6,27833
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,92365
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
6,96016
7,150639
7,150639
7,150639
7,150639
7,150639
7,150639
7,150639
7,150639
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,181022
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,26878
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,104774
7,152128
7,152128
7,152128
7,213374
7,213374
7,213374
7,213374
7,213374
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,143466
7,189087
7,189087
7,189087
7,19212
7,19212
7,19212
7,19212
7,19212
7,19212
7,19212
7,19212
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,62331
7,84644
7,84644
7,84644
7,84644
7,84644
7,84644
7,84644
7,84644
7,84644
7,84644
7,84644
7,106417
7,106417
7,106417
7,106417
7,106417
7,106417
7,106417
7,106417
7,106417
7,117008
7,117008
7,117008
7,117008
7,117008
7,117008
7,16891
7,138774
7,138774
7,138774
7,138774
7,138774
7,138774
7,138774
7,138774
7,138774
7,138774
7,138774
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,80441
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,53574
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37494
7,37602
7,37602
7,37602
7,37602
7,37602
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,105068
7,191465
7,191465
7,191465
7,191465
7,191465
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,25757
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,115543
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,31733
7,107269
7,107269
7,107269
7,208493
7,208493
7,208493
7,208493
7,208493
7,208493
7,208493
7,208493
7,213932
7,213932
7,213932
7,213932
7,213932
7,90706
7,90706
7,123779
7,123779
7,123779
7,123779
7,123779
7,123779
7,123779
7,123779
7,123779
7,123779
7,137849
7,137849
7,137849
7,137849
7,137849
7,137849
7,137849
7,137849
7,137849
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,115611
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,160011
7,47260
7,47260
7,47260
7,47260
7,47260
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,25678
7,186439
7,186439
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,21228
7,51384
7,51384
7,51384
7,51384
7,51384
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,10067
7,93682
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98896
7,98916
7,98916
7,98916
7,98916
7,98916
7,98916
7,98916
7,98916
7,98916
7,98916
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,104151
7,193277
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,106422
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169573
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,169837
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,28143
8,112088
8,112088
8,112088
8,112088
8,112088
8,182308
8,182308
8,182308
8,182308
8,182308
8,182308
8,182308
8,182308
8,182308
8,182308
8,182308
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,121661
8,82717
8,82717
8,82717
8,82717
8,82717
8,82717
8,130817
8,130817
8,130817
8,130817
8,130817
8,130817
8,130817
8,130817
8,169313
8,169313
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,16474
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,332
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,51464
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,149912
8,32171
8,32171
8,32171
8,32171
8,43865
8,43865
8,43865
8,43865
8,43865
8,43865
8,43865
8,43865
8,43865
8,43865
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,98223
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,138824
8,208619
8,208619
8,208619
8,208619
8,208619
8,208619
8,181135
8,181135
8,181135
8,181135
8,181135
8,181135
8,181135
9,172875
9,172875
9,172875
9,25733
9,25733
9,25733
9,25733
9,25733
9,25733
9,25733
9,25733
9,25733
9,25733
9,25733
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,210658
9,111706
9,111706
9,111706
9,111706
9,111706
9,111706
9,111706
9,111706
9,111706
9,111706
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,172393
9,214834
9,214834
9,214834
9,214834
9,214834
9,214834
9,214834
9,214834
9,214834
9,214834
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,151105
9,67498
9,67498
9,67498
9,67498
9,166126
9,166126
9,166126
9,166126
9,166126
9,166126
9,166126
9,166126
9,166126
9,214468
9,214468
9,214468
9,214468
9,214468
9,214468
9,214468
9,214468
9,214468
9,214468
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,100902
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,156652
9,14176
9,14176
9,14176
9,14176
9,14176
9,14176
9,14176
9,14176
9,2809
9,2809
9,2809
9,2809
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
10,104498
11,4801
11,4801
11,4801
11,4801
11,4801
11,4801
11,4801
11,4801
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,199215
11,78799
11,78799
11,78799
11,78799
11,78799
11,78799
11,78799
11,78799
11,78799
11,150223
11,150223
11,150223
11,150223
11,150223
11,150223
11,150223
11,150223
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,151257
11,122610
11,122610
11,122610
11,122610
11,122610
11,122610
11,122610
11,122610
11,122610
11,122610
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,66899
11,188298
11,188298
11,188298
11,188298
11,188298
11,188298
11,188298
11,188298
11,214429
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,172172
11,162579
11,162579
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,66439
11,122706
11,148742
11,148742
11,148742
11,148742
11,148742
11,148742
11,148742
11,148742
11,148742
11,148742
11,194773
11,194773
11,194773
11,194773
11,194773
11,194773
11,194773
11,194773
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,183204
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,84125
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,31488
11,195348
11,195348
11,195348
11,195348
11,195348
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,125837
11,169794
11,169794
11,169794
11,169794
11,169794
11,169794
11,169794
11,169794
11,169794
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,98333
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,28548
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,1419
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,61809
11,128838
11,128838
11,89451
11,89451
11,89451
11,89451
11,89451
11,89451
11,89451
11,89451
11,89451
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,202199
11,142871
11,142871
11,142871
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,63267
11,188548
11,69788
11,69788
